SEL2	411 VAR CTRL			Date: 06/01	/2015   Tim	e: 20:11:56							
BIG	BLUE 161KV												
													
#	DATE	TIME	VA_MAG	VB_MAG	VC_MAG	MV10	SC01	SC02	P	Q	PF	MV32	MV27
24	6/1/2015	18:15:07	92660.367	92705.836	93008.203	-1950	0	15	6510.191	9736.849	0.556	0	0
23	6/1/2015	18:20:07	92108.664	92241.227	92033.531	-6200	0	32	6042.718	1943.183	0.952	0	0
22	6/1/2015	18:25:06	92172.055	91996.031	92150.305	-2450	0	17	6003.924	1900.327	0.953	0	0
21	6/1/2015	18:30:06	92113.984	92234.312	92084.992	-1200	0	12	5573.739	1878.022	0.948	0	0
20	6/1/2015	18:35:06	91765.344	91808.773	92228.484	2300	2	0	6129.204	1933.174	0.954	0	0
19	6/1/2015	18:40:07	91634.406	91974.281	92033.687	7050	21	0	6372.788	1743.352	0.965	0	0
18	6/1/2015	18:45:06	91691.719	91999.617	92130.672	10300	34	0	6657.3	1630.606	0.971	0	0
17	6/1/2015	18:50:07	91662.914	91787.148	92104.211	13800	48	0	5629.142	1970.401	0.944	0	0
16	6/1/2015	18:55:07	91720.211	92030.68	91964.625	13800	48	0	4518.575	1826.026	0.927	0	0
15	6/1/2015	19:00:06	91871.781	91911.789	92288.297	13800	48	0	6337.438	1808.684	0.962	0	0
14	6/1/2015	19:05:06	91797.156	92089.852	92207.789	13800	48	0	5370.871	2001.158	0.937	0	0
13	6/1/2015	19:10:07	91837.984	91635.516	92044.727	2550	3	0	6452.068	1763.447	0.965	0	0
12	6/1/2015	19:15:07	91648.359	91566.359	91934.039	5050	13	0	6684.913	1825.725	0.965	0	1
11	6/1/2015	19:20:06	91658.406	91608.156	91508.492	7050	21	0	4565.981	2206.915	0.9	0	0
10	6/1/2015	19:25:07	92000.109	91823.477	92136.352	7050	21	0	4785.156	2022.179	0.921	0	0
9	6/1/2015	19:30:06	92670.172	92400.539	92751.437	4800	12	0	4223.78	7476.666	0.492	0	0
8	6/1/2015	19:35:06	92751.422	92699.141	92660.273	50	0	7	4176.438	7950.445	0.465	0	0
7	6/1/2015	19:40:07	92477.711	92713.07	92844.531	-4950	0	27	3936.346	7283.451	0.475	0	0
6	6/1/2015	19:45:06	92674.102	92572.398	92556.68	50	0	7	3187.893	7277.843	0.401	0	0
5	6/1/2015	19:50:07	92628.344	92376.992	92571.117	-4950	0	27	4272.75	5752.454	0.596	0	0
4	6/1/2015	19:55:07	92140.117	92029.883	92433.773	-7200	0	36	5851.219	1729.954	0.959	0	0
3	6/1/2015	20:00:06	92372.953	92318.523	92201.117	-7200	0	36	4057.485	2183.175	0.881	0	0
2	6/1/2015	20:05:06	92120.445	92416.992	92320.07	-6950	0	35	6237.428	1955.226	0.954	0	0
1	6/1/2015	20:10:07	92175.531	92222.516	92141.57	-6700	0	34	5118.104	1945.982	0.935	0	0
